name,email,url
"Intersound Music","intersoundlabel@gmail.com","https://labelsbase.net/intersoundmusic"
"Inti Rhythms Project","info@intirhythms.com","https://labelsbase.net/inti-rhythms-project"
"Intimate Project Music","info@intimateprojectmusic.com","https://labelsbase.net/intimate-project-music"
"Intricate Records","alexey@intricaterecords.com","https://labelsbase.net/intricate-records"
"Intrigue Music","info@intrigue.org.uk","https://labelsbase.net/intrigue-music"
"Intuitive Records","contact@intuitive-records.com","https://labelsbase.net/intuitive-records"
"Inusual Series","inusualseries@gmail.com","https://labelsbase.net/inusual-series"
"Invisible Nation","subyourmusictoinvisiblenation@gmail.com","https://labelsbase.net/invisiblenation"
"Iono Music","info@iono-music.com","https://labelsbase.net/iono-music"
"iparallels","parallint@gmail.com","https://labelsbase.net/iparallels"
"Ipecac Recordings","info@ipecac.com","https://labelsbase.net/ipecac-recordings"
"iPorn Music","demo@ipornmusic.com","https://labelsbase.net/iporn-music"
"Irene Records","irenerecords@gmail.com","https://labelsbase.net/irene-records"
"IRIEVIBRATIONS RECORDS","office@irievibrations-rec.com","https://labelsbase.net/irievibrations-records"
"Irpish Records","irpish@list.ru","https://labelsbase.net/irpish-records"
"ISAVIS Records","isavisrecords@gmail.com","https://labelsbase.net/isavis-records"
"Isla Blanca Records",,"https://labelsbase.net/isla-blanca-records"
"Island Beats Music","info@islandbeatsmusic.com","https://labelsbase.net/island-beats-music"
"Island Groove Records","islandgrooverecords@gmail.com","https://labelsbase.net/island-groove-records"
"Islandmind Recordings","IslandmindRecordings@gmail.com","https://labelsbase.net/islandmind-recordings"
"Isolabella Recordings","eddybarbour@isolabellarecordings.com","https://labelsbase.net/isolabella"
"Istanbul Records","istanbulrecordings@gmail.com","https://labelsbase.net/istanbulrecords"
"Italica Records","info@italicarecords.com","https://labelsbase.net/italica-records"
"Italo Business","info@italobusiness.com","https://labelsbase.net/italo-business"
"ITARA Records","itaramusicrecords@gmail.com","https://labelsbase.net/itara-records"
"ITech Sound System","booking@itechss.ru","https://labelsbase.net/itech"
"Items &amp; Things","info@itemsandthings.com","https://labelsbase.net/items-and-things"
"Itiswhatitis Recordings","info@itiswhatitisrecordings.com","https://labelsbase.net/itiswhatitis-recordings"
"It&#039;s Not A Label","anna@itsnotalabel.com","https://labelsbase.net/its-not-a-label"
"it&#039;s just noize.","noize@itsjustnoize.com","https://labelsbase.net/itsjustnoize"
"IU2U Records","contact@iu2u.de","https://labelsbase.net/iu2u-records"
"IVI Records","ivirecords@outlook.com","https://labelsbase.net/ivi-records"
"Ixtapayork Recordings B.V","ixtapayorkrecordings@gmail.com","https://labelsbase.net/ixtapayork-recordings-bv"
"Izanami","contact@eonity.co","https://labelsbase.net/izanami"
"IZMAYLOV","info@izmaylovrecords.com","https://labelsbase.net/izmaylov"
"Jack Back Records","carlito@davidguetta.com","https://labelsbase.net/jack-back-records"
"Jack Black Records","info@jackblackrecords.com","https://labelsbase.net/jack-black-records"
"Jack-It","info@jackit.it","https://labelsbase.net/jack-it"
"Jacking Records","jackingrecordslabel@gmail.com","https://labelsbase.net/jacking-records"
"Jacksper Recordings","jackspermusic@hotmail.com","https://labelsbase.net/jacksper-recordings"
"Jacob Brasil","jacobbrasilmusic@hotmail.com","https://labelsbase.net/jacob-brasil"
"Jagjaguwar","info@jagjaguwar.com","https://labelsbase.net/jagjaguwar"
"Jakato Music","jakatomusic@gmail.com","https://labelsbase.net/jakato-music"
"Jambalay Records",,"https://labelsbase.net/jambalay-records"
"Jambutek Recordings","jambutekrecordings@gmail.com","https://labelsbase.net/jambutek-recordings"
"JAMES PRANA records","info@baxtown.com","https://labelsbase.net/jamesprana"
"Jammin","2info.jammin@gmail.com","https://labelsbase.net/jammin"
"Jango Music","contact@jango-music.com","https://labelsbase.net/jango-music"
"Jannowitz Records","Promos@jannowitz.com","https://labelsbase.net/jannowitz-records"
"Japa","japa-demos@outlook.com","https://labelsbase.net/japa"
"Javasounds","javasoundsrecordings@gmail.com","https://labelsbase.net/javasounds"
"Jaw Dropping Records","demosjawdropping@gmail.com","https://labelsbase.net/jawdroppingrec"
"Jays Records","jaysrecdemo@gmail.com","https://labelsbase.net/jays-records"
"JazzyFunk Records","info@jazzyfunk.it","https://labelsbase.net/jazzyfunk-records"
"Jeahmon!","info@jeahmon.de","https://labelsbase.net/jeahmon"
"Jealous Records","demos@jealousrecords.com","https://labelsbase.net/jealous-records"
"Jee Productions","info@jee-productions.com","https://labelsbase.net/jee-productions"
"Jekos Lab","jekoslab@jekosmusic.com","https://labelsbase.net/jekos-lab"
"Jendex Records","demo@jendexrecords.com","https://labelsbase.net/jendexrecords"
"Jesus Love Records","info@jesusloverecords.com","https://labelsbase.net/jesus-love-records"
"Jesus Was Black","info@jesuswasblacklabel.com","https://labelsbase.net/jesus-was-black"
"Jet Alone Music","Jetalonemusic@gmail.com","https://labelsbase.net/jet-alone-music"
"Jet Tung-Pedosa Records","contact@jtprecords.com","https://labelsbase.net/jet-tung-pedosa-records"
"Jeton Records","info@jetonrecords.com","https://labelsbase.net/jeton-records"
"Jeudi Records","info@jeudirecords.com","https://labelsbase.net/jeudi-records"
"JG Records","jgrecordingsca@gmail.com","https://labelsbase.net/jg-records"
"Jikken Records","contact@jikken-records.com","https://labelsbase.net/jikkenrecords"
"Jil Records","jilrecordsmusic@hotmail.com","https://labelsbase.net/jil-records"
"Jive House US Records","jhusrecords@gmail.com","https://labelsbase.net/jive-house-us-records"
"JOHN IP Records","john.ip@libero.it","https://labelsbase.net/john-ip-records"
"Join LabelsBase",,"https://labelsbase.net/join"
"JOKER BLACK LABEL","jokerblacklabel@gmail.com","https://labelsbase.net/jokerblacklabel"
"Jonio Culture","jonioculture@gmail.com","https://labelsbase.net/jonio-culture"
"JOOF Recordings","darren@joof.co.uk","https://labelsbase.net/joof-recordings"
"Joprec","info@joprec.org","https://labelsbase.net/joprec"
"Journeys Recordings","newerarecordingshu@gmail.com","https://labelsbase.net/journeys-recordings"
"Joyfriend","info@joyfriend-records.de","https://labelsbase.net/joyfriend"
"Joys Productions","demos@joysprod.com","https://labelsbase.net/joys-productions"
"JPXL Records","partner@jpxlrecords.com","https://labelsbase.net/jpxlrecords"
"JQM Recordings","demo@jqmrecordings.com","https://labelsbase.net/jqm-recordings"
"Jssst Records","info@jssst.net","https://labelsbase.net/jssst-records"
"Jet Set Trash Records","trash@jet-set-trash.com","https://labelsbase.net/jstrecords"
"JTI Studio","jtistudiobulgaria@gmail.com","https://labelsbase.net/jti-studio"
"JUDAS","contact@judasrec.com","https://labelsbase.net/judas"
"Judi Records","dieter@judirecords.com","https://labelsbase.net/judi-records"
"Juicebox Music","info@juiceboxmusic.in","https://labelsbase.net/juicebox-music"
"Juicy Music","robbie@juicymusic.net","https://labelsbase.net/juicy-music"
"Juicy Traxx","robbie@juicymusic.net","https://labelsbase.net/juicy-traxx"
"JUMANZIK RECORDS","contact@jumanzik.com","https://labelsbase.net/jumanzik"
"Jumblebass Records","enquiry.jumblebass@gmail.com","https://labelsbase.net/jumblebass-records"
"JUMMP Records","demo@jummprecords.com","https://labelsbase.net/jummp-records"
"Jumpers Recordings","morbo.gm@gmail.com","https://labelsbase.net/jumpers-recordings"
"Jumpstereo Records","jumpstereo@antislamweapon.com","https://labelsbase.net/jumpstereo-records"
"Junction Records","info@junctionrecords.fr","https://labelsbase.net/junction-records"
"June 87 Recordings","june87recordings@outlook.com","https://labelsbase.net/june-87-recordings"
"Jungle Funk Recordings","info@junglefunkrecordings.com","https://labelsbase.net/jungle-funk-recordings"
"Junkie Slang","junkieslang@gmail.com","https://labelsbase.net/junkie-slang"
"Junky Robot","junkyrobotrecords@outlook.com","https://labelsbase.net/junky-robot"
"Just As I Am Records","justasiamrecords@yahoo.com","https://labelsbase.net/just-as-i-am-records"
"Just Be Music","info.justbemusic@gmail.com","https://labelsbase.net/just-be-music"
"Just Move Records","info@justmoverecords.com","https://labelsbase.net/just-move-records"
"Just Music Records","info@justmusicrecords.com","https://labelsbase.net/just-music-records"
"JW MUSIC","contact@jwmusic.uk","https://labelsbase.net/jw-music"
"K-84 Records","k84records@gmail.com","https://labelsbase.net/k-84-records"
"K-Hole Recordings","kholerecordingsdemo@gmail.com","https://labelsbase.net/k-hole-recordings"
"K-Noiz","info@k-noiz.it","https://labelsbase.net/k-noiz"
"K-Records","krecordsent@gmail.com","https://labelsbase.net/k-records"
"K3SHMARA","k3shmara@gmail.com","https://labelsbase.net/k3shmara"
"K9 Records","info@k9records.co.uk","https://labelsbase.net/k9-records"
"Kahvi Collective","nik@kahvi.org","https://labelsbase.net/kahvi-collective-5107"
"Kairos Audio","kairosaudiolabel@gmail.com","https://labelsbase.net/kairos-audio"
"Kaisen Records","info@kaisenrecords.com","https://labelsbase.net/kaisen-records"
"KALEIDO","kaleidomuzik@gmail.com","https://labelsbase.net/kaleido"
"Kaligo Records","info@kaligorecords.com","https://labelsbase.net/kaligo-records"
"Kalimero Records","info@kalimero-records.de","https://labelsbase.net/kalimero-records"
"Kalimira Music","kalimiramusic@gmail.com","https://labelsbase.net/kalimira-music"
"Kallias","mail@kallias.info","https://labelsbase.net/kallias"
"Kalpanik Films","contact@kalpanikfilms.com","https://labelsbase.net/kalpanikfilms"
"Kaluki Musik","kaluki@live.co.uk","https://labelsbase.net/kaluki-musik"
"Kamarad Meyer Musik","info@kamaradmeyermusik.net","https://labelsbase.net/kamarad-meyer-musik"
"Kamikaze Records","demokamikaze@outlook.fr","https://labelsbase.net/kamikaze-records"
"Kan Records","kanrecords@gmail.com","https://labelsbase.net/kan-records"
"Kanary Records","mgmt@strvctvre.com","https://labelsbase.net/kanary-records"
"K&amp;D Records","mk@kd-records.com","https://labelsbase.net/kandd-records"
"Kanja Records","kanjarecords@gmail.com","https://labelsbase.net/kanja-records"
"Kannibalen Records","info@kannibalenrecords.com","https://labelsbase.net/kannibalen-records"
"Kanvas","kanvaslabel@gmail.com","https://labelsbase.net/kanvas"
"Kaputt","kontakt@kaputt-musik.de","https://labelsbase.net/kaputt"
"Karbeat Recordings","karbeatrecordings@gmail.com","https://labelsbase.net/karbeat-recordings"
"Karia Records","kariaproductions@live.com","https://labelsbase.net/karia-records-4927"
"Karlovak","talk@karlovak.com","https://labelsbase.net/karlovak"
"Karma HQ Releases","info@karmahqreleases.com","https://labelsbase.net/karma-hq-releases-4892"
"Karma Soul Records","info@karmasoulrecords.com","https://labelsbase.net/karma-soul-records"
"Karmak Records","karmakrecords@gmail.com","https://labelsbase.net/karmak-records"
"Karmak Red Records","karmakredrec@gmail.com","https://labelsbase.net/karmak-red-records"
"Karmaloft Music","friends@mykarmaloft.com","https://labelsbase.net/karmaloft-music"
"Karmic Power Records","info@karmic-power-records.com","https://labelsbase.net/karmic-power-records"
"Kasa Records","info@kasaremixoff.com","https://labelsbase.net/kasa-records"
"Kassetnik","kassetnikrecords@gmail.com","https://labelsbase.net/kassetnik"
"KATERMUKKE","info@katermukke.info","https://labelsbase.net/katermukke"
"Kayf Label","info@kayflabel.com","https://labelsbase.net/kayf-label"
"KBell Recordings","kbellrecordings@gmail.com","https://labelsbase.net/kbell-recordings"
"KD RAW","techno@kd-raw.net","https://labelsbase.net/kd-raw"
"KDB","demo@kdbrecords.com","https://labelsbase.net/kdb"
"Kearnage Recordings","kearnagerecordings@gmail.com","https://labelsbase.net/kearnage-recordings"
"Keejay Records","keejayrecords@gmail.com","https://labelsbase.net/keejay-records"
"Keep!","info@keep-records.com","https://labelsbase.net/keep"
"Keep On Techno Records","kotrecordings@gmail.com","https://labelsbase.net/keep-on-techno-records"
"Keep Thinking","info@keepthinkingmusic.com","https://labelsbase.net/keep-thinking"
"Keinemusik","hello@keinemusik.com","https://labelsbase.net/keinemusik"
"Keller","info@keller-label.de","https://labelsbase.net/keller"
"Kemical Records","kemicalrecordsdemo@gmail.com","https://labelsbase.net/kemical-records"
"Keno Records","mail@kenorecords.com","https://labelsbase.net/keno-records"
"Ketalar Recordings","demos@tvrecords.co.uk","https://labelsbase.net/ketalar-recordings"
"Keys Music","contact@keysmusicparis.com","https://labelsbase.net/keysmusicparis"
"KezaI Records","kezalrecords@hotmail.com","https://labelsbase.net/kezai-records"
"Kezal Records","kezalrecords@hotmail.com","https://labelsbase.net/kezal-records"
"kHz Records","Booking.CryptocracyKhz@hotmail.com","https://labelsbase.net/khz-records"
"Kibbutz Records","legal@kibbutzrecords.com","https://labelsbase.net/kibbutzrecords"
"KickMaSomaAss","kickmasomaass@gmail.com","https://labelsbase.net/kickmasomaass"
"Kid Coconut","hello@michaelbrun.com","https://labelsbase.net/kid-coconut"
"Kieso Music","kiesomusicbrazil@gmail.com","https://labelsbase.net/kieso-music"
"Kiez Beats","info@kiez-beats.com","https://labelsbase.net/kiez-beats"
"Kiko Records","info@colmusic.ca","https://labelsbase.net/kiko-records"
"Kill Beat","killbeatrecords@gmail.com","https://labelsbase.net/kill-beat"
"Kill The Lights","info@recoverworld.com","https://labelsbase.net/kill-the-lights"
"Killertraxx Muzik","info@killertraxxmuzik.it","https://labelsbase.net/killertraxx-muzik"
"Kills Prod","promopool@killsprod.com","https://labelsbase.net/kills-prod"
"Kilocho Music",,"https://labelsbase.net/kilocho"
"KIMA Music","kimamusic@hotmail.com","https://labelsbase.net/kima-music"
"Kina Music","info@kinamusic.net","https://labelsbase.net/kina-music"
"Kindisch","contact@kindisch.net","https://labelsbase.net/kindisch"
"Kinesen","infokinesen@gmail.com","https://labelsbase.net/kinesen"
"Kinetika Records","george@kinetikarecords.com","https://labelsbase.net/kinetika-records"
"King Of Drums Records","info@kingofdrumsrecords.com","https://labelsbase.net/king-of-drums-records"
"King Street Sounds","hisa@kingstreetsounds.com","https://labelsbase.net/king-street-sounds"
"Kingdom House Records","pelehos.haven@gmail.com","https://labelsbase.net/kingdom-house-records"
"Kingside Music","music@kingsidemusicgroup.com","https://labelsbase.net/kingsidemusic"
"Kingside Music Premium","music@kingsidemusicgroup.com","https://labelsbase.net/kingsidemusicpremium"
"Kinki Pride","kinkipride@gmail.com","https://labelsbase.net/kinki-pride"
"Kinky Vinyl (NL)","kinkyvinyl@nightbird-music.com","https://labelsbase.net/kinky-vinyl-nl"
"Kinphonic","bookings@kinphonic.com","https://labelsbase.net/kinphonic"
"Kiosek Records","crew@kiosekrecords.com","https://labelsbase.net/kiosek-records"
"KIQMOTOPIA",,"https://labelsbase.net/kiqmotopia"
"KISM Recordings","info@kismrecordings.com","https://labelsbase.net/kism-recordings"
"Kismet Records","info@kismetrecords.com","https://labelsbase.net/kismet-records"
"Kiss Dance Records","kissdancerecords@gmail.com","https://labelsbase.net/kiss-dance-records"
"Kissmusic Records","info@kissmusic.ru","https://labelsbase.net/kissmusic-records"
"Kittball","info@kittball.com","https://labelsbase.net/kittball"
"Kiwistage","we@kiwistage.com","https://labelsbase.net/kiwistage"
"Klam Records","klamrecords@gmail.com","https://labelsbase.net/klam"
"KlangForm Records","info@klangform-records.de","https://labelsbase.net/klangform-records"
"Klangspektrum Records","info@klangspektrum-rec.de","https://labelsbase.net/klangspektrum-records"
"Klangwelt","backhome.rec@gmail.com","https://labelsbase.net/klangwelt"
"Klangwerk Records","groovegsus@klangwerk.be","https://labelsbase.net/klangwerk-records"
"KlangWild Records",,"https://labelsbase.net/klangwild-records"
"Klank Records","klankrecords@gmail.com","https://labelsbase.net/klank-records"
"KLASH","klashrecordsinfoklash@gmail.com","https://labelsbase.net/klash"
"klaus:elle","info@klauselle.com","https://labelsbase.net/klauselle"
"Kleos Recordings","kleosrecordings@gmail.com","https://labelsbase.net/kleos-recordings-5074"
"Klexos Records","klexosrecords@gmail.com","https://labelsbase.net/klexos-records"
"Klimperbox","info@klimperbox.com","https://labelsbase.net/klimperbox"
"Kling Klong","rainer@klingklong.com","https://labelsbase.net/kling-klong"
"Klinik Room","info@klinikroom.com","https://labelsbase.net/klinik-room"
"Klockworks","info@klockworks.de","https://labelsbase.net/klockworks"
"Klonfrei","info@lukesclubrecords.com","https://labelsbase.net/klonfrei"
"kluBasic plus","info@klubasic.com","https://labelsbase.net/klubasic-plus"
"kluBasic records","info@klubasic.com","https://labelsbase.net/klubasic-records"
"Klubinho","contato@klubinho.com","https://labelsbase.net/klubinho"
"Kluster Records","kluster.records@gmail.com","https://labelsbase.net/kluster-records"
"KMS Records","phil@kmsrecordsus.com","https://labelsbase.net/kms-records"
"Knee Deep In Sound","craig@anglomanagement.co.uk","https://labelsbase.net/knee-deep-in-sound"
"KNOX Collective","contact@knoxcollective.com","https://labelsbase.net/knox-collective"
"KNTL Records","tioenam133@gmail.com","https://labelsbase.net/kntl-records"
"Koche Records","kocherecords@gmail.com","https://labelsbase.net/kocherecords"
"Kodamas Records","contact@kodamas-records.com","https://labelsbase.net/kodamas-records"
"Kode5 Recordings","demos@kode5recordings.com","https://labelsbase.net/kode5-recordings"
"KOHDU","info@kohdu.com","https://labelsbase.net/kohdu"
"Kohomoop Records","kohomooprecords@gmail.com","https://labelsbase.net/kohomooprecords"
"Koloka Records","kolokarecords@gmail.com","https://labelsbase.net/koloka-records"
"Kolosso Records","kolosso.records@gmail.com","https://labelsbase.net/kolosso-records"
"Kombava","hello@we-are-kombava.com","https://labelsbase.net/kombava"
"KOMP Records","komprecords@hotmail.com","https://labelsbase.net/komp-records"
"Kompakt","info@kompakt.fm","https://labelsbase.net/kompakt"
"Kompleks Recordings","demos@kompleksrecordings.com","https://labelsbase.net/kompleks-recordings"
"Komplex Sounds","accounts@komplexsounds.com","https://labelsbase.net/komplex-sounds"
"Kondor Records","DEMO@KONDORRECORDS.COM","https://labelsbase.net/kondor-records"
"Konectik Digital","djkonectik@gmail.com","https://labelsbase.net/konectik-digital"
"Konic Records","info@konicrecords.com","https://labelsbase.net/konic-records"
"Konsep Records","konseprecords@gmail.com","https://labelsbase.net/konsep-records"
"Konsequent","label@konsequent-records.com","https://labelsbase.net/konsequent"
"Kontact Tracks","management@kontact.fi","https://labelsbase.net/kontact-tracks"
"Kontakt Records","demos@kontaktrecords.com","https://labelsbase.net/kontakt-records"
"Kontaminated Recordings","kontaminated@kontaminatedrecordings.com","https://labelsbase.net/kontaminated-recordings"
"Kontinental Records","orce@kontinentalrecords.com","https://labelsbase.net/kontinental-records"
"Kontor Records","info@kontorrecords.de","https://labelsbase.net/kontor-records"
"Kontra Musik","info@kontra-musik.com","https://labelsbase.net/kontra-musik"
"Konze Muzik","djkonze_ch@hotmail.com","https://labelsbase.net/konze-muzik"
"Konzentrisch Music","konzentrischmusic@gmail.com","https://labelsbase.net/konzentrisch-music"
"Koojina Records","contact@koojinarecords.com","https://labelsbase.net/koojina-records"
"Kool Katz Recordings","demo@koolkatzrecordings.com","https://labelsbase.net/kool-katz-recordings"
"Kootz Music","kootzmusic@mail.com","https://labelsbase.net/kootz-music"
"KOPFHEAD Records","javalleciardi@gmail.com","https://labelsbase.net/kopfhead-records"
"Kora Music Group","management@koramusicgroup.online","https://labelsbase.net/koramusicgroup"
"Korner Gruve Records","kgrecords718@aim.com","https://labelsbase.net/korner-gruve-records"
"Kosmo Records","kosmo@kosmomusic.com","https://labelsbase.net/kosmo-records"
"Kosmophono","demo@kosmophono.com","https://labelsbase.net/kosmophono"
"KP Recordings","kprecordings@live.com","https://labelsbase.net/kp-recordings"
"Krad Records","kradrecords@gmail.com","https://labelsbase.net/krad-records"
"Krafkred Records","krafkredrecords@gmail.com","https://labelsbase.net/krafkredrecords"
"Kraftek","contact@pleasurekraftmusic.com","https://labelsbase.net/kraftek"
"Kraftoptical","marcelakraft1@hotmail.com","https://labelsbase.net/kraftoptical"
"Krauz Records","krauz69@gmail.com","https://labelsbase.net/krauz-records"
"KRISTAL RECORDINGS","kristal_recordings@mail.ru","https://labelsbase.net/kristalrecordings"
"Kritical Room Records","kritical.room.records@hotmail.com","https://labelsbase.net/kritical-room-records"
"Krome Boulevard Music","kromeblvd@outlook.com","https://labelsbase.net/krome-boulevard-music"
"KRUNCH","contact@phunkjunk.com","https://labelsbase.net/krunch"
"Krunch Audio","contact@phunkjunk.com","https://labelsbase.net/krunch-audio"
"Kryked LTD","kryked.rcrds@gmail.com","https://labelsbase.net/kryked-ltd"
"Kryptofabbrikk","kryptofabbrikkrecords@gmail.com","https://labelsbase.net/kryptofabbrikk"
"Krypton Recordings","kryptonrecordings@gmail.com","https://labelsbase.net/krypton-recordings"
"Kubbo Records",,"https://labelsbase.net/kubbo-records"
"Kubic Records","kubicdemos@gmail.com","https://labelsbase.net/kubic-records"
"Kubidelic","kubidelic.contact@gmail.com","https://labelsbase.net/kubidelic"
"Kubu Music","info@kubumusic.com","https://labelsbase.net/kubu-music"
"Kuda Audio","demo.kuda@gmail.com","https://labelsbase.net/kudaaudio"
"Kuebiko","contact@eonity.co","https://labelsbase.net/kuebiko"
"Kuiper Noise","kuipernoise@gmail.com","https://labelsbase.net/kuiper-noise"
"Kula Records","demos@kularecords.com","https://labelsbase.net/kula-records"
"KULTO","kultodemo@gmail.com","https://labelsbase.net/kulto"
"Kunsthandwerk","info@khw-musik.de","https://labelsbase.net/kunsthandwerk"
"Kvadrat Records","pasha_red@me.com","https://labelsbase.net/kvadrat-records"
"KXR Records","kxrrecords@gmail.com","https://labelsbase.net/kxr-records"
"Kynatix","demos@kynatix.com","https://labelsbase.net/kynatix"
"Kyubu Records","info@kyuburecords.com","https://labelsbase.net/kyubu-records"
"L8T Recordings","l8t@jssst.net","https://labelsbase.net/l8t-recordings"
"La Casa Roja Records","dungeondeebs@gmail.com","https://labelsbase.net/la-casa-roja-records"
"La Famiglia Recordings","info@lafamigliarecordings.com","https://labelsbase.net/la-famiglia-recordings"
"La Noche Recordings","lanocherecordings@hotmail.com","https://labelsbase.net/la-noche-recordings"
"La Papillon","adrorecords@gmail.com","https://labelsbase.net/la-papillon"
"La Pera Records","demoslapera@hotmail.com","https://labelsbase.net/la-pera-records"
"La Pyramide","music@futureforward.media","https://labelsbase.net/la-pyramide"
"La Reine Records","info@la-reine.org","https://labelsbase.net/la-reine-records"
"La Tech Maison Records","tech-maison@hotmail.com","https://labelsbase.net/la-tech-maison-records"
"Lab Division Black","labdivisionrecord@gmail.com","https://labelsbase.net/lab-division-black-4956"
"Lab Division White","labdivisionrecord@gmail.com","https://labelsbase.net/lab-division-white-4957"
"Label Mango Record","contact@mangorecord.com","https://labelsbase.net/label-mango-record"
"labelmiraclestudioapps","info@miraclestudioapps.com","https://labelsbase.net/labelmiraclestudioapps"
"Labelton Music Record Label","labeltonmusic@gmx.de","https://labelsbase.net/labelton-music-record-label"
"Labo T","labo.t.music@gmail.com","https://labelsbase.net/labo-t"
"Labrador Beats","labradorbeats@gmail.com","https://labelsbase.net/labrador-beats"
"LAB Recordings","info@labrecordings.com","https://labelsbase.net/labrecordings"
"Labrynth","labrynthx@gmail.com","https://labelsbase.net/labrynth"
"La Ciaccia Connection","lcc@thinkclouds.com","https://labelsbase.net/laciacciaconnection"
"LaCosaNostra Producciones","lacosanostraproducciones@gmail.com","https://labelsbase.net/lacosanostra-producciones"
"La Couleur Records","lacouleurrecords@gmail.com","https://labelsbase.net/lacouleurrecords"
"LadyMarySound International","ladymarysound@gmail.com","https://labelsbase.net/ladymarysound-international"
"Lagaffe Tales","info@lagaffetales.com","https://labelsbase.net/lagaffe-tales"
"Lakeshore Studio Records EDM","info@lakeshore-studio-records.de","https://labelsbase.net/lakeshore-studio-records-edm"
"La MuziQue Afreak","lamuziqueafreak@gmail.com","https://labelsbase.net/lamuziqueafreak"
"Landscapes Music","demos@landscapesmusic.com","https://labelsbase.net/landscapes-music"
"Lange Recordings","info@lange-music.com","https://labelsbase.net/lange-recordings"
"Lapaka Sounds","LapakaSounds@gmail.com","https://labelsbase.net/lapaka-sounds"
"Lapsus Music","info@lapsusmusic.com","https://labelsbase.net/lapsus-music"
"Large Music","info@largemusic.com","https://labelsbase.net/large-music"
"LARINHOUSE Records","demo@larinhouse.com","https://labelsbase.net/larinhouse-records"
"Larrakin Records","info@larrakinrecords.com","https://labelsbase.net/larrakin-records"
"Last Arrival Records","lastarrivalrecords@gmail.com","https://labelsbase.net/last-arrival-records"
"Last Night On Earth","adam@djsasha.com","https://labelsbase.net/last-night-on-earth"
"Last Ones Standing","losonesmusic@gmail.com","https://labelsbase.net/last-ones-standing"
"Late Night Munchies","latenightmunchiesmusic@gmail.com","https://labelsbase.net/late-night-munchies"
"Latin Dutch Records",,"https://labelsbase.net/latin-dutch-records"
"Latin Tech House Music","edward@coalitionrecords.us","https://labelsbase.net/latintechhousemusic"
"Launch Recordings","launchrec.info@gmail.com","https://labelsbase.net/launchrecordings"
"Laut Und Luise","hello@lautundlui.se","https://labelsbase.net/laut-und-luise"
"Lauterhaus",,"https://labelsbase.net/lauterhaus"
"Lavenir Music","lavenirmusicinquiries@gmail.com","https://labelsbase.net/lavenirmusic"
"Laxity Recordings","laxityrecordings@gmail.com","https://labelsbase.net/laxity-recordings"
"Lazerdiscs Records","info@lazerdiscs.com","https://labelsbase.net/lazerdiscs-records"
"Lazuli Black","lazulirecordsofficial@gmail.com","https://labelsbase.net/lazuli-black"
"Lazuli Deep","lazulirecordsofficial@gmail.com","https://labelsbase.net/lazuli-deep"
"Lazuli Records","lazulirecordsofficial@gmail.com","https://labelsbase.net/lazuli-records-4948"
"LBMRecords",,"https://labelsbase.net/lbmrecords"
"LCD Records","promo@lcdrecords.com","https://labelsbase.net/lcd-records"
"LCMTC","locomatica@gmail.com","https://labelsbase.net/lcmtc"
"LD Recordings","demosldrecordings@gmail.com","https://labelsbase.net/ld-recordings"
"LDV Records ( PMG )","info@pinpointmusicgroup.com","https://labelsbase.net/ldv-records-pmg"
"Le Galassie Di Seyfert","legalassiediseyfert@libero.it","https://labelsbase.net/le-galassie-di-seyfert"
"Le Platine Records","leplatinerecords@gmail.com","https://labelsbase.net/le-platine-records"
"League Of Lyons","info@leagueoflyons.com","https://labelsbase.net/league-of-lyons"
"Lean Back Records","info@electric-department.com","https://labelsbase.net/lean-back-records"
"Leap4rog Music","leap4rog@gmail.com","https://labelsbase.net/leap4rog-music"
"Leeks Audio",,"https://labelsbase.net/leeks-audio"
"Leena Music","info@mobilee-records.de","https://labelsbase.net/leena-music"
"Leftroom Records","matt@leftroom.com","https://labelsbase.net/leftroom-records"
"Lefty Shades Records","info@leftyshades.com","https://labelsbase.net/lefty-shades-records"
"Legast","info.legastrecords@gmail.com","https://labelsbase.net/legast"
"LEGEND","demo@legend-audio.com","https://labelsbase.net/legend"
"Legent Records","demo@legentrecords.com","https://labelsbase.net/legent-records"
"Legi Deep","info@legimusic.com","https://labelsbase.net/legi-deep"
"Legi Music","info@legimusic.com","https://labelsbase.net/legi-music"
"Legraib Records","legraibrecords@gmail.com","https://labelsbase.net/legraib-records"
"Leisure Music Productions","office@leisuremusicproductions.com","https://labelsbase.net/leisure-music-productions"
"Lektroluv","info@lektroluv.be","https://labelsbase.net/lektroluv"
"Lemon-aid Music","demos@lemon-aidmusic.com","https://labelsbase.net/lemon-aid-music"
"Lemon Water","info@lemonwaterlabel.com","https://labelsbase.net/lemon-water"
"L&#039;enfant Terrible","info@letrecs.com","https://labelsbase.net/lenfant-terrible"
"Lenient Tales","label@guesstimate.de","https://labelsbase.net/lenient-tales"
"Lenjam Records","info@lenjam.com","https://labelsbase.net/lenjam-records"
"Lentos Records","david@lentosrecords.com","https://labelsbase.net/lentos-records"
"Les Disques De La Mort","lesdisquesdelamort@gmail.com","https://labelsbase.net/les-disques-de-la-mort"
"Lethal Bass","thilanfrg@gmail.com","https://labelsbase.net/lethal-bass"
"Lethal Dose Recordings","info@lethaldoserecordings.com","https://labelsbase.net/lethal-dose-recordings"
"Lethal Script Label","script@lethaldoserecordings.com","https://labelsbase.net/lethal-script-label"
